FEATURE_ID|FEATURE_NAME|FEATURE_CLASS|STATE_ALPHA|STATE_NUMERIC|COUNTY_NAME|COUNTY_NUMERIC|PRIMARY_LAT_DMS|PRIM_LONG_DMS|PRIM_LAT_DEC|PRIM_LONG_DEC|SOURCE_LAT_DMS|SOURCE_LONG_DMS|SOURCE_LAT_DEC|SOURCE_LONG_DEC|ELEV_IN_M|ELEV_IN_FT|MAP_NAME|DATE_CREATED|DATE_EDITED
1674666|Orchard View|Populated Place|VA|51|Montgomery|121|371413N|0802414W|37.2370735|-80.4039388|||||675|2215|Blacksburg|11/13/1995|
1674667|Pamplin Hall|Building|VA|51|Montgomery|121|371343N|0802528W|37.2287398|-80.4244952|||||629|2064|Blacksburg|11/13/1995|
1674668|Park United Methodist Church|Church|VA|51|Montgomery|121|370808N|0802400W|37.1356853|-80.4000497|||||659|2162|Blacksburg|11/13/1995|
1674669|Patrick Henry Place|Populated Place|VA|51|Montgomery|121|371445N|0802458W|37.2459621|-80.4161616|||||657|2155|Blacksburg|11/13/1995|
1674670|Patrick Henry Centre Shopping Center|Locale|VA|51|Montgomery|121|371450N|0802454W|37.247351|-80.4150504|||||661|2169|Blacksburg|11/13/1995|
1674671|Patton Hall|Building|VA|51|Montgomery|121|371345N|0802520W|37.2292955|-80.4222729|||||627|2057|Blacksburg|11/13/1995|
1674672|Pentecost Church (historical)|Church|VA|51|Montgomery|121|370557N|0803211W|37.0992935|-80.5364451|||||618|2028|Radford South|11/13/1995|
1674673|Pentecostal Holiness Church|Church|VA|51|Montgomery|121|370832N|0802358W|37.1423518|-80.399494|||||624|2047|Blacksburg|11/13/1995|
1674674|Pentecostal Holiness Church (historical)|Church|VA|51|Montgomery|121|370735N|0802436W|37.1265184|-80.4100501|||||639|2096|Blacksburg|11/13/1995|
1674675|Pepper Station (historical)|Locale|VA|51|Montgomery|121|371143N|0803035W|37.195405|-80.5097769|||||546|1791|Radford North|11/13/1995|
1674676|Peppers Ferry (historical)|Crossing|VA|51|Montgomery|121|370942N|0803308W|37.161793|-80.5522795|||||518|1699|Radford North|11/13/1995|
1674677|Pheasant Run|Populated Place|VA|51|Montgomery|121|371454N|0802505W|37.2484621|-80.4181061|||||666|2185|Blacksburg|11/13/1995|
1674678|Piedmont|Populated Place|VA|51|Montgomery|121|371244N|0802342W|37.2123516|-80.3950495|||||652|2139|Blacksburg|11/13/1995|
1674679|Piedmont Camp Meeting Grounds Historic District|Park|VA|51|Montgomery|121|370613N|0801259W|37.1037447|-80.2164313|||||470|1542|Check|11/13/1995|
1674680|Pilgrim Tabernacle (historical)|Church|VA|51|Montgomery|121|370805N|0802359W|37.1348519|-80.3997718|||||658|2159|Blacksburg|11/13/1995|
1674681|Pilgrims Pointe|Populated Place|VA|51|Montgomery|121|371308N|0802659W|37.2190172|-80.4497741|||||630|2067|Blacksburg|11/13/1995|
1674682|Poff School (historical)|School|VA|51|Montgomery|121|370228N|0802334W|37.0412414|-80.3928271|||||708|2323|Riner|11/13/1995|
1674683|Pond Hill|Summit|VA|51|Montgomery|121|370738N|0801810W|37.1273539|-80.3028233|||||629|2064|Ironto|11/13/1995|
1674684|Poplar Branch|Stream|VA|51|Montgomery|121|370948N|0801750W|37.1634649|-80.2972674|370904N|0801728W|37.1511111|-80.2911111|491|1611|Ironto|11/13/1995|
1674685|Price Hall|Building|VA|51|Montgomery|121|371332N|0802527W|37.2256844|-80.4242174|||||622|2041|Blacksburg|11/13/1995|
1674686|Preston Forest|Populated Place|VA|51|Montgomery|121|371717N|0802409W|37.2881841|-80.4025512|||||783|2569|Newport|11/13/1995|
1674687|Prices Fork Historic District|Park|VA|51|Montgomery|121|371232N|0802930W|37.2090164|-80.4917203|||||618|2028|Blacksburg|11/13/1995|
1674688|Prices Fork Research Center|Locale|VA|51|Montgomery|121|371244N|0802919W|37.2123498|-80.4886647|||||622|2041|Blacksburg|11/13/1995|
1674689|Prices Fork Road Fire Station|Building|VA|51|Montgomery|121|371306N|0802715W|37.2184615|-80.4542187|||||634|2080|Blacksburg|11/13/1995|
1674690|Prices Fork Elementary School|School|VA|51|Montgomery|121|371231N|0802929W|37.2085647|-80.4915111|||||617|2024|Blacksburg|11/13/1995|09/15/2010
1674691|Pritchard Hall|Building|VA|51|Montgomery|121|371327N|0802511W|37.2242955|-80.4197728|||||643|2110|Blacksburg|11/13/1995|
1674692|Progress Street Fire Station|Building|VA|51|Montgomery|121|371352N|0802449W|37.23124|-80.4136614|||||633|2077|Blacksburg|11/13/1995|
1674693|Rainbow Ridge|Populated Place|VA|51|Montgomery|121|371304N|0802329W|37.2179072|-80.3914382|||||701|2300|Blacksburg|11/13/1995|
1674694|Raintree Village|Populated Place|VA|51|Montgomery|121|370822N|0802239W|37.1395745|-80.3775487|||||669|2195|Blacksburg|11/13/1995|
1674695|Ramble Ridge|Populated Place|VA|51|Montgomery|121|371147N|0802412W|37.1965182|-80.4033832|||||659|2162|Blacksburg|11/13/1995|
1674696|Randolph Hall|Building|VA|51|Montgomery|121|371351N|0802524W|37.230962|-80.4233841|||||631|2070|Blacksburg|11/13/1995|
1674697|Rasche Hall|Building|VA|51|Montgomery|121|371351N|0802509W|37.2309621|-80.4192172|||||639|2096|Blacksburg|11/13/1995|
1674698|Rector Field House|Building|VA|51|Montgomery|121|371308N|0802519W|37.2190177|-80.4219951|||||632|2073|Blacksburg|11/13/1995|
1674699|Rector Tennis Pavillion|Building|VA|51|Montgomery|121|371253N|0802509W|37.2148511|-80.4192172|||||640|2100|Blacksburg|11/13/1995|
1674700|Reesedale Church|Church|VA|51|Montgomery|121|371345N|0801744W|37.2292979|-80.2956006|||||439|1440|Ironto|11/13/1995|
1674701|Reesedale School (historical)|School|VA|51|Montgomery|121|371403N|0801802W|37.2342978|-80.3006008|||||446|1463|Ironto|11/13/1995|
1674702|Auburn Middle School|School|VA|51|Montgomery|121|370347N|0802632W|37.063137|-80.4421993|||||629|2064|Riner|11/13/1995|09/15/2010
1674703|Riner Historic District|Park|VA|51|Montgomery|121|370350N|0802625W|37.0640181|-80.4403291|||||625|2051|Riner|11/13/1995|
1674704|Robeson Hall|Building|VA|51|Montgomery|121|371341N|0802530W|37.2281843|-80.4250508|||||629|2064|Blacksburg|11/13/1995|
1674705|Rock Road School (historical)|School|VA|51|Montgomery|121|370800N|0802926W|37.1334611|-80.490609|||||578|1896|Blacksburg|11/13/1995|
1674706|Rose Run|Stream|VA|51|Montgomery|121|370630N|0801528W|37.108466|-80.2578214|370536N|0801740W|37.0933333|-80.2944444|437|1434|Pilot|11/13/1995|
1674707|Rosehill Addition|Populated Place|VA|51|Montgomery|121|370700N|0802355W|37.1167965|-80.3986607|||||673|2208|Riner|11/13/1995|
1674708|Saint Johns Methodist Church|Church|VA|51|Montgomery|121|370837N|0802412W|37.1437407|-80.4033831|||||637|2090|Blacksburg|11/13/1995|
1674709|Saint Marys Roman Catholic Church|Church|VA|51|Montgomery|121|371356N|0802453W|37.2323511|-80.4147726|||||633|2077|Blacksburg|11/13/1995|
1674710|Saint Paul African Methodist Episcopal Church|Church|VA|51|Montgomery|121|371351N|0802446W|37.2309623|-80.4128281|||||634|2080|Blacksburg|11/13/1995|
1674711|Saint Pauls United Methodist Church|Church|VA|51|Montgomery|121|370748N|0802429W|37.1301295|-80.4081055|||||639|2096|Blacksburg|11/13/1995|
1674712|Saint Peters Anglican Catholic Church|Church|VA|51|Montgomery|121|370735N|0802436W|37.1265184|-80.4100501|||||639|2096|Blacksburg|11/13/1995|
1674713|Saint Thomas Episcopal Church|Church|VA|51|Montgomery|121|370752N|0802424W|37.1312406|-80.4067165|||||642|2106|Blacksburg|11/13/1995|
1674714|Sandy Hall|Building|VA|51|Montgomery|121|371332N|0802525W|37.2256844|-80.4236619|||||623|2044|Blacksburg|11/13/1995|
1674715|Saunders Hall|Building|VA|51|Montgomery|121|371329N|0802528W|37.224851|-80.4244952|||||623|2044|Blacksburg|11/13/1995|
1674716|Schaeffer Memorial Baptist Church|Church|VA|51|Montgomery|121|370821N|0802418W|37.1392962|-80.4050499|||||665|2182|Blacksburg|11/13/1995|
1674717|Seitz Hall|Building|VA|51|Montgomery|121|371328N|0802525W|37.2245732|-80.4236619|||||627|2057|Blacksburg|11/13/1995|
1674718|Shadeland Addition|Populated Place|VA|51|Montgomery|121|370719N|0802456W|37.1220738|-80.4156058|||||666|2185|Riner|11/13/1995|
1674719|Shanks Hall|Building|VA|51|Montgomery|121|371354N|0802512W|37.2317955|-80.4200506|||||639|2096|Blacksburg|11/13/1995|
1674720|Shawsville Historic District|Park|VA|51|Montgomery|121|371005N|0801522W|37.168188|-80.2561546|||||434|1424|Ironto|11/13/1995|
1674721|Myers Acres|Populated Place|VA|51|Montgomery|121|371129N|0802436W|37.1915181|-80.4100501|||||655|2149|Blacksburg|11/13/1995|
1674722|Old Farm Village|Populated Place|VA|51|Montgomery|121|370808N|0802233W|37.1356857|-80.3758819|||||666|2185|Blacksburg|11/13/1995|
1674723|Shelor Acres|Populated Place|VA|51|Montgomery|121|371236N|0802321W|37.2101295|-80.3892158|||||697|2287|Blacksburg|11/13/1995|
1674724|Shenandoah|Populated Place|VA|51|Montgomery|121|371454N|0802527W|37.248462|-80.4242174|||||654|2146|Blacksburg|11/13/1995|
1674725|Sherwood Forest|Populated Place|VA|51|Montgomery|121|370742N|0802330W|37.1284632|-80.3917159|||||646|2119|Blacksburg|11/13/1995|
1674726|Shiloh Church (historical)|Church|VA|51|Montgomery|121|371241N|0803239W|37.2115153|-80.5442235|||||531|1742|Radford North|11/13/1995|
1674727|Shultz Hall|Building|VA|51|Montgomery|121|371354N|0802507W|37.2317955|-80.4186617|||||637|2090|Blacksburg|11/13/1995|
1674728|Silver Lake Heights|Populated Place|VA|51|Montgomery|121|370735N|0802558W|37.1265179|-80.4328288|||||646|2119|Blacksburg|11/13/1995|
1674729|Silver Leaf|Populated Place|VA|51|Montgomery|121|371416N|0802427W|37.2379068|-80.4075501|||||659|2162|Blacksburg|11/13/1995|
1674730|Simpkins School (historical)|School|VA|51|Montgomery|121|370603N|0803019W|37.1009609|-80.505332|||||637|2090|Radford South|11/13/1995|
1674731|Slate Lick Run|Stream|VA|51|Montgomery|121|371205N|0802123W|37.2015191|-80.3564367|371243N|0801909W|37.2119444|-80.3191667|444|1457|Ironto|11/13/1995|
1674732|Sleepy Hollow|Populated Place|VA|51|Montgomery|121|370905N|0802541W|37.1515179|-80.4281064|||||622|2041|Blacksburg|11/13/1995|
1674733|Slusher Hall|Building|VA|51|Montgomery|121|371331N|0802518W|37.2254066|-80.4217173|||||635|2083|Blacksburg|11/13/1995|
1674734|Smithfield Plantation|Locale|VA|51|Montgomery|121|371304N|0802556W|37.2179064|-80.4322733|||||622|2041|Blacksburg|11/13/1995|
1674735|Smyth Hall|Building|VA|51|Montgomery|121|371330N|0802523W|37.2251288|-80.4231063|||||626|2054|Blacksburg|11/13/1995|
1674736|Snider Cemetery|Cemetery|VA|51|Montgomery|121|371237N|0803018W|37.210405|-80.5050544|||||616|2021|Radford North|11/13/1995|
1674737|Snidow Heights|Populated Place|VA|51|Montgomery|121|370757N|0802339W|37.1326298|-80.394216|||||658|2159|Blacksburg|11/13/1995|
1674738|Snidow Heights|Populated Place|VA|51|Montgomery|121|371423N|0802517W|37.2398509|-80.4214396|||||638|2093|Blacksburg|11/13/1995|
1674739|South Franklin Street Historic District|Park|VA|51|Montgomery|121|370740N|0802422W|37.1279074|-80.406161|||||658|2159|Blacksburg|11/13/1995|
1674740|South Hill Park|Populated Place|VA|51|Montgomery|121|370706N|0802511W|37.1184626|-80.4197727|||||673|2208|Riner|11/13/1995|
1674741|Southeast Park|Park|VA|51|Montgomery|121|371236N|0802332W|37.2101295|-80.3922716|||||661|2169|Blacksburg|11/13/1995|
1674742|Southgate|Populated Place|VA|51|Montgomery|121|371306N|0802449W|37.2184623|-80.4136614|||||635|2083|Blacksburg|11/13/1995|
1674743|Spradlin Addition|Populated Place|VA|51|Montgomery|121|370804N|0802254W|37.1345744|-80.3817155|||||657|2155|Blacksburg|11/13/1995|
1674744|Squires Hall|Building|VA|51|Montgomery|121|371346N|0802506W|37.2295733|-80.4183838|||||628|2060|Blacksburg|11/13/1995|
1674745|Stonegate|Populated Place|VA|51|Montgomery|121|371425N|0802534W|37.2404065|-80.426162|||||646|2119|Blacksburg|11/13/1995|
1674746|Stroubles Mill|Populated Place|VA|51|Montgomery|121|371235N|0802719W|37.2098504|-80.4553299|||||626|2054|Blacksburg|11/13/1995|
1674747|Suburban Hills|Populated Place|VA|51|Montgomery|121|370844N|0802447W|37.1456849|-80.4131057|||||655|2149|Blacksburg|11/13/1995|
1674748|Sunnyside School (historical)|School|VA|51|Montgomery|121|371346N|0803120W|37.2295712|-80.5222778|||||596|1955|Radford North|11/13/1995|
1674749|Sundance Ridge|Populated Place|VA|51|Montgomery|121|371442N|0802545W|37.2451286|-80.4292176|||||646|2119|Blacksburg|11/13/1995|
1674750|Sundance Village|Populated Place|VA|51|Montgomery|121|371433N|0802545W|37.2426286|-80.4292176|||||648|2126|Blacksburg|11/13/1995|
1674751|Sweet Spring Run|Stream|VA|51|Montgomery|121|370829N|0801557W|37.1415212|-80.2658772|370838N|0801737W|37.1438889|-80.2936111|416|1365|Ironto|11/13/1995|
1674752|Teel Subdivision|Populated Place|VA|51|Montgomery|121|370820N|0802203W|37.1390192|-80.3675483|||||656|2152|Ironto|11/13/1995|
1674753|Texas Hollow School (historical)|School|VA|51|Montgomery|121|370614N|0801557W|37.1040214|-80.2658773|||||453|1486|Pilot|11/13/1995|
1674754|The Grove|Building|VA|51|Montgomery|121|371327N|0802539W|37.2242954|-80.4275509|||||635|2083|Blacksburg|11/13/1995|
1674755|The Marketplace Shopping Center|Locale|VA|51|Montgomery|121|371002N|0802517W|37.1673513|-80.4214395|||||622|2041|Blacksburg|11/13/1995|
1674756|The Orchard|Populated Place|VA|51|Montgomery|121|371409N|0802334W|37.2359626|-80.3928272|||||684|2244|Blacksburg|11/13/1995|
1674757|The Vistas|Populated Place|VA|51|Montgomery|121|371418N|0802410W|37.2384624|-80.4028277|||||682|2238|Blacksburg|11/13/1995|
1674758|Thomas Hall|Building|VA|51|Montgomery|121|371354N|0802515W|37.2317955|-80.420884|||||637|2090|Blacksburg|11/13/1995|
1674759|Tices Mill (historical)|Locale|VA|51|Montgomery|121|370559N|0801401W|37.0998554|-80.2336539|||||455|1493|Check|11/13/1995|
1674760|Toms Creek Park|Park|VA|51|Montgomery|121|371508N|0802610W|37.2523506|-80.4361625|||||612|2008|Newport|11/13/1995|
1674761|Town and Country Estates|Populated Place|VA|51|Montgomery|121|370707N|0802418W|37.1187407|-80.4050499|||||669|2195|Riner|11/13/1995|
1674762|Tremont Estates|Populated Place|VA|51|Montgomery|121|371412N|0802601W|37.2367952|-80.4336623|||||641|2103|Blacksburg|11/13/1995|
1674763|Trinity United Methodist Church|Church|VA|51|Montgomery|121|371128N|0802205W|37.1912411|-80.3681038|||||476|1562|Ironto|11/13/1995|
1674764|Union Valley School (historical)|School|VA|51|Montgomery|121|370401N|0802338W|37.0670745|-80.3939382|||||607|1991|Riner|11/13/1995|
1674765|University Mall Shopping Center|Locale|VA|51|Montgomery|121|371402N|0802604W|37.2340174|-80.4344957|||||635|2083|Blacksburg|11/13/1995|
1674766|University Place|Populated Place|VA|51|Montgomery|121|371408N|0802614W|37.2356841|-80.4372736|||||635|2083|Blacksburg|11/13/1995|
1674767|University Terrace|Populated Place|VA|51|Montgomery|121|371438N|0802515W|37.2440176|-80.420884|||||652|2139|Blacksburg|11/13/1995|
1674768|Victory Heights|Populated Place|VA|51|Montgomery|121|370747N|0802509W|37.1298515|-80.4192171|||||655|2149|Blacksburg|11/13/1995|
1674769|Virginia Tech Golf Course|Locale|VA|51|Montgomery|121|371344N|0802554W|37.2290175|-80.4317177|||||628|2060|Blacksburg|11/13/1995|
1674770|Vista Via|Populated Place|VA|51|Montgomery|121|370840N|0802524W|37.1445735|-80.423384|||||622|2041|Blacksburg|11/13/1995|
1674771|Walnut Grove|Populated Place|VA|51|Montgomery|121|370652N|0802400W|37.1145742|-80.4000496|||||673|2208|Riner|11/13/1995|
1674772|Walton School Number 1 (historical)|School|VA|51|Montgomery|121|370942N|0803055W|37.1617939|-80.5153328|||||632|2073|Radford North|11/13/1995|
1674773|Wanless Church (historical)|Church|VA|51|Montgomery|121|370947N|0801756W|37.1631871|-80.2989342|||||497|1631|Ironto|11/13/1995|
1674774|Wesleyan Methodist Church|Church|VA|51|Montgomery|121|371317N|0802451W|37.2215179|-80.414217|||||639|2096|Blacksburg|11/13/1995|
1674775|Westover Hills|Populated Place|VA|51|Montgomery|121|371413N|0802649W|37.2370727|-80.4469962|||||615|2018|Blacksburg|11/13/1995|
1674776|Westview Cemetery|Cemetery|VA|51|Montgomery|121|371402N|0802429W|37.2340179|-80.4081056|||||651|2136|Blacksburg|11/13/1995|
1674777|Wheeler Baker School (historical)|School|VA|51|Montgomery|121|370851N|0802421W|37.1476295|-80.4058832|||||641|2103|Blacksburg|11/13/1995|
1674778|White Pine|Populated Place|VA|51|Montgomery|121|370827N|0802009W|37.1409642|-80.3358802|||||660|2165|Ironto|11/13/1995|
1674779|Whittemore Hall|Building|VA|51|Montgomery|121|371351N|0802527W|37.230962|-80.4242174|||||627|2057|Blacksburg|11/13/1995|
1674780|Williams Hall|Building|VA|51|Montgomery|121|371340N|0802528W|37.2279065|-80.4244952|||||626|2054|Blacksburg|11/13/1995|
1674781|Willow Springs Lake|Reservoir|VA|51|Montgomery|121|371455N|0802113W|37.2486218|-80.35363|||||462|1516|Ironto|11/13/1995|06/29/2011
1674782|Windmill Hills|Populated Place|VA|51|Montgomery|121|370913N|0802548W|37.1537401|-80.430051|||||635|2083|Blacksburg|11/13/1995|
1674783|Woodbine|Populated Place|VA|51|Montgomery|121|371538N|0802429W|37.2606844|-80.408106|||||650|2133|Newport|11/13/1995|
1674784|Woodlyn|Populated Place|VA|51|Montgomery|121|370740N|0802314W|37.1279077|-80.3872713|||||655|2149|Blacksburg|11/13/1995|
1926781|Yellow Sulphur Springs Post Office (historical)|Post Office|VA|51|Montgomery|121|371042N|0802350W|37.1784628|-80.3972718|||||576|1890|Blacksburg|06/27/2001|
1986190|District A-01|Civil|VA|51|Montgomery|121|371734N|0802106W|37.2928887|-80.351609|||||681|2234|McDonalds Mill|03/20/2003|02/27/2009
1986191|District B-01|Civil|VA|51|Montgomery|121|371034N|0802345W|37.1760326|-80.395958|||||599|1965|Blacksburg|03/20/2003|02/27/2009
1986192|District C-01|Civil|VA|51|Montgomery|121|371017N|0801616W|37.1714708|-80.27121|||||454|1489|Ironto|03/20/2003|02/27/2009
1986193|District D-01|Civil|VA|51|Montgomery|121|370411N|0802710W|37.0696096|-80.452845|||||625|2051|Riner|03/20/2003|02/27/2009
1986194|District E-01|Civil|VA|51|Montgomery|121|371251N|0803059W|37.2142971|-80.516483|||||584|1916|Radford North|03/20/2003|02/27/2009
1986195|District F-01|Civil|VA|51|Montgomery|121|371551N|0802638W|37.264299|-80.443781|||||628|2060|Newport|03/20/2003|02/27/2009
1986196|District G-01|Civil|VA|51|Montgomery|121|371504N|0802439W|37.2511612|-80.410903|||||681|2234|Newport|03/20/2003|02/27/2009
2086109|Blackburg Fire Departmentand Rescue Squad|Building|VA|51|Montgomery|121|372313N|0804135W|37.3869444|-80.6930556|||||840|2756|Lindside|03/28/2006|
2086111|Christainsburg Fire and Rescue|Building|VA|51|Montgomery|121|371305N|0804147W|37.2180556|-80.6963889|||||690|2264|Staffordsville|03/28/2006|
2086113|Riner Fire Department|Building|VA|51|Montgomery|121|370606N|0804420W|37.1016667|-80.7388889|||||622|2041|Dublin|03/28/2006|
2086115|Shawsville Volunteer Rescue Squad|Building|VA|51|Montgomery|121|371704N|0802632W|37.2844444|-80.4422222|||||782|2566|Newport|03/28/2006|
2086117|Montgomery County Sheriffs Office|Building|VA|51|Montgomery|121|371337N|0804126W|37.2269444|-80.6905556|||||603|1978|Staffordsville|03/28/2006|
2086118|Blacksburg Police Department|Building|VA|51|Montgomery|121|372307N|0804125W|37.3852778|-80.6902778|||||761|2497|Lindside|03/28/2006|
2086119|Christiansburg Police Department|Building|VA|51|Montgomery|121|371302N|0804124W|37.2172222|-80.69|||||786|2579|Staffordsville|03/28/2006|
2110545|Paul Barringer Hall|Building|VA|51|Montgomery|121|371334N|0802502W|37.2261111|-80.4172222|||||632|2073|Blacksburg|03/28/2007|
2110546|Paul Derring Hall|Building|VA|51|Montgomery|121|371344N|0802533W|37.2288889|-80.4258333|||||621|2037|Blacksburg|03/28/2007|
2110547|Peddrew-Yates Residence Hall|Building|VA|51|Montgomery|121|371330N|0802513W|37.225|-80.4202778|||||636|2087|Blacksburg|03/28/2007|
2110549|Price House|Building|VA|51|Montgomery|121|371352N|0802521W|37.2311111|-80.4225|||||634|2080|Blacksburg|03/28/2007|
2110551|Rechor Field House|Building|VA|51|Montgomery|121|371308N|0802519W|37.2188889|-80.4219444|||||632|2073|Blacksburg|03/28/2007|
2110552|Robert Femoyer Hall|Building|VA|51|Montgomery|121|371352N|0802517W|37.2311111|-80.4213889|||||636|2087|Blacksburg|03/28/2007|
2110553|Robert Pamplin Senior and Robert Pamplin Junior Hall|Building|VA|51|Montgomery|121|371343N|0802529W|37.2286111|-80.4247222|||||629|2064|Blacksburg|03/28/2007|
2110555|Roy Holden Hall|Building|VA|51|Montgomery|121|371340N|0802521W|37.2277778|-80.4225|||||620|2034|Blacksburg|03/28/2007|
2110560|Thomas Campbell Hall|Building|VA|51|Montgomery|121|371334N|0802519W|37.2261111|-80.4219444|||||627|2057|Blacksburg|03/28/2007|
2110561|Torgersen Hall|Building|VA|51|Montgomery|121|371347N|0802514W|37.2297222|-80.4205556|||||629|2064|Blacksburg|03/28/2007|
2110563|Virginia Maryland Regional College of Veterinary Medicine|School|VA|51|Montgomery|121|371304N|0802543W|37.2178718|-80.4285551|||||621|2037|Blacksburg|03/28/2007|09/15/2010
2110564|War Memorial Chapel|Church|VA|51|Montgomery|121|371343N|0802515W|37.2286111|-80.4208333|||||622|2041|Blacksburg|03/28/2007|
2110566|William "Buttermilk" Saunders Hall|Building|VA|51|Montgomery|121|371329N|0802529W|37.2247222|-80.4247222|||||624|2047|Blacksburg|03/28/2007|
2110567|William H "Bosco" Rasche Hall|Building|VA|51|Montgomery|121|371350N|0802509W|37.2305556|-80.4191667|||||636|2087|Blacksburg|03/28/2007|
2110568|William Patton Hall|Building|VA|51|Montgomery|121|371345N|0802521W|37.2291667|-80.4225|||||627|2057|Blacksburg|03/28/2007|
2110570|Wright House|Building|VA|51|Montgomery|121|371336N|0802535W|37.2266667|-80.4263889|||||619|2031|Blacksburg|03/28/2007|
2110633|Al Payne Hall|Building|VA|51|Montgomery|121|371333N|0802513W|37.2258333|-80.4202778|||||628|2060|Blacksburg|03/28/2007|
2110634|Alumni Hall-Virginia Tech|Building|VA|51|Montgomery|121|371342N|0802505W|37.2283333|-80.4180556|||||625|2051|Blacksburg|03/28/2007|
2110635|Architecture Annex|Building|VA|51|Montgomery|121|371343N|0802459W|37.2286111|-80.4163889|||||628|2060|Blacksburg|03/28/2007|
2110636|Art and Design Learning Center|Building|VA|51|Montgomery|121|371354N|0802515W|37.2316667|-80.4208333|||||638|2093|Blacksburg|03/28/2007|
2110637|Arts and Science Administration Building|Building|VA|51|Montgomery|121|371352N|0802513W|37.2311111|-80.4202778|||||640|2100|Blacksburg|03/28/2007|
2110639|Burchard Hall|Building|VA|51|Montgomery|121|371346N|0802529W|37.2294444|-80.4247222|||||628|2060|Blacksburg|03/28/2007|
2110640|Cassell Coliseum|Building|VA|51|Montgomery|121|371321N|0802509W|37.2225|-80.4191667|||||638|2093|Blacksburg|03/28/2007|
2110641|Charles Vawter Senior Hall|Building|VA|51|Montgomery|121|371337N|0802504W|37.2269444|-80.4177778|||||628|2060|Blacksburg|03/28/2007|
2110643|Clarice Slusher Pritchard Hall|Building|VA|51|Montgomery|121|371330N|0802520W|37.225|-80.4222222|||||633|2077|Blacksburg|03/28/2007|
2110644|Claudius Lee Hall|Building|VA|51|Montgomery|121|371328N|0802507W|37.2244444|-80.4186111|||||639|2096|Blacksburg|03/28/2007|
2110645|Clinton Cowgill Hall|Building|VA|51|Montgomery|121|371347N|0802530W|37.2297222|-80.425|||||627|2057|Blacksburg|03/28/2007|
2110647|Cranwell International Center|Building|VA|51|Montgomery|121|371322N|0802458W|37.2227778|-80.4161111|||||641|2103|Blacksburg|03/28/2007|
2110649|Donaldson Brown Hotel and Conference Center|Building|VA|51|Montgomery|121|371341N|0802504W|37.2280556|-80.4177778|||||626|2054|Blacksburg|03/28/2007|
2110652|Ella Agnew Hall|Building|VA|51|Montgomery|121|371329N|0802528W|37.2247222|-80.4244444|||||625|2051|Blacksburg|03/28/2007|
2110654|English Baseball Field|Locale|VA|51|Montgomery|121|371305N|0802526W|37.2180556|-80.4238889|||||625|2051|Blacksburg|03/28/2007|
2110655|Food Science and Technology Building|Building|VA|51|Montgomery|121|371311N|0802532W|37.2197222|-80.4255556|||||628|2060|Blacksburg|03/28/2007|
2110656|Fralin Biotechnology Center|Building|VA|51|Montgomery|121|371326N|0802526W|37.2238889|-80.4238889|||||634|2080|Blacksburg|03/28/2007|
2110657|Fred Durham Hall|Building|VA|51|Montgomery|121|371353N|0802526W|37.2313889|-80.4238889|||||627|2057|Blacksburg|03/28/2007|
2110658|G Burke Johnston Student Center|Building|VA|51|Montgomery|121|371344N|0802529W|37.2288889|-80.4247222|||||628|2060|Blacksburg|03/28/2007|
2110659|George Litton and Paul Reaves Hall|Building|VA|51|Montgomery|121|371317N|0802527W|37.2213889|-80.4241667|||||632|2073|Blacksburg|03/28/2007|
2110663|Harvey Price Hall|Building|VA|51|Montgomery|121|371333N|0802527W|37.2258333|-80.4241667|||||622|2041|Blacksburg|03/28/2007|
2110665|Herbert J Thomas Hall|Building|VA|51|Montgomery|121|371356N|0802513W|37.2322222|-80.4202778|||||638|2093|Blacksburg|03/28/2007|
2110666|Hillcrest Hall|Building|VA|51|Montgomery|121|371326N|0802530W|37.2238889|-80.425|||||635|2083|Blacksburg|03/28/2007|
2110668|J Ambler Johnston Hall|Building|VA|51|Montgomery|121|371323N|0802516W|37.2230556|-80.4211111|||||639|2096|Blacksburg|03/28/2007|
2110669|J H Shultz Hall|Building|VA|51|Montgomery|121|371354N|0802507W|37.2316667|-80.4186111|||||637|2090|Blacksburg|03/28/2007|
2110670|J J Owens Hall|Building|VA|51|Montgomery|121|371335N|0802508W|37.2263889|-80.4188889|||||627|2057|Blacksburg|03/28/2007|
2110671|J W Whittemore Hall|Building|VA|51|Montgomery|121|371351N|0802529W|37.2308333|-80.4247222|||||625|2051|Blacksburg|03/28/2007|
2110673|James H Lane Hall|Building|VA|51|Montgomery|121|371351N|0802512W|37.2308333|-80.42|||||640|2100|Blacksburg|03/28/2007|
2110674|Jimmie Monteith Junior Hall|Building|VA|51|Montgomery|121|371354N|0802511W|37.2316667|-80.4197222|||||639|2096|Blacksburg|03/28/2007|
2110675|John Houston Squires Student Center|Building|VA|51|Montgomery|121|371346N|0802506W|37.2294444|-80.4183333|||||627|2057|Blacksburg|03/28/2007|
2110677|Julian Burruss Hall|Building|VA|51|Montgomery|121|371344N|0802526W|37.2288889|-80.4238889|||||629|2064|Blacksburg|03/28/2007|
2110678|Leander Dietrick Dining Hall|Building|VA|51|Montgomery|121|371327N|0802517W|37.2241667|-80.4213889|||||638|2093|Blacksburg|03/28/2007|
2110679|Lingan Randolph Hall|Building|VA|51|Montgomery|121|371350N|0802524W|37.2305556|-80.4233333|||||634|2080|Blacksburg|03/28/2007|
